카페id,카페이름,주소,지역(구단위),좌표(lat),좌표(lng),지도링크,카페이미지url,분위기,간이유,맛,동반자,메뉴,주요메뉴,주차여부,블로그수,추천점수(0-100),추천유형,추천태그,추천문구,가격요약,가격목록,키워드TOP40
1819559763,요거프레소 광주금호점,광주 서구 금화로103번길 9,서구,35.133465,126.8597845,https://pcmap.place.naver.com/place/1819559763/home,https://ssl.pstatic.net/static/pup/emoji/juice20220119222226.png,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1891049761,자모크,광주 서구 시청로 92,서구,35.1565107,126.8522398,https://pcmap.place.naver.com/place/1891049761/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231028_232%2F1698452343506xvfix_JPEG%2FIMG_7806.jpeg,"감성, 아늑, 조용","대표메뉴: 라떼, 스콘, 쿠키 / 분위기: 감성, 아늑 / 맛: 달콤, 고소 / 주차: 가능","달콤, 고소, 진함","데이트, 친구, 혼카페/작업","라떼, 스콘, 쿠키, 휘낭시에, 아메리카노, 초코, 말차, 에이드","라떼, 스콘, 쿠키",가능,10,73.3,데이트,"감성,아늑,달콤,고소,데이트","데이트 추천 · 대표메뉴: 라떼, 스콘, 쿠키 / 분위기: 감성, 아늑 / 맛: 달콤, 고소 / 주차: 가능",500~6000원(대표 4250원),"[500, 2800, 3500, 5000, 5500, 6000]","[[""크림"", 61], [""라떼"", 58], [""스콘"", 37], [""상무지구"", 31], [""먹다"", 31], [""분위기"", 26], [""상가"", 25], [""쿠키"", 25], [""버터스카치"", 23], [""서구"", 22], [""주차"", 22], [""느낌"", 20], [""시청로"", 18], [""스카치"", 18], [""시그니처"", 17], [""피칸"", 16], [""달달하다"", 16], [""시간"", 14], [""슈슈라떼"", 13], [""주차장"", 13], [""드리다"", 13], [""일요일"", 11], [""내부"", 11], [""매장"", 11], [""수제"", 11], [""원두"", 11], [""휴무"", 10], [""마시다"", 10], [""corp."", 9], [""공간"", 9], [""아늑"", 9], [""평일"", 9], [""따뜻"", 9], [""식감"", 9], [""가능"", 9], [""다녀오다"", 8], [""나다"", 8], [""쿠폰"", 8], [""점심시간"", 8], [""테린느"", 8]]"
2074665288,주르르케이크,광주 서구 내방로 415,서구,35.1588851,126.8847662,https://pcmap.place.naver.com/place/2074665288/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251122_121%2F1763806458053xm5Bq_JPEG%2FIMG_1514.jpeg,"감성, 모던, 아늑","대표메뉴: 케이크, 스콘, 아메리카노 / 분위기: 감성, 모던 / 맛: 상큼, 달콤 / 주차: 가능","상큼, 달콤, 담백","단체/대관, 혼카페/작업, 데이트","케이크, 스콘, 아메리카노, 초코, 휘낭시에, 라떼, 피자, 바닐라","케이크, 스콘, 아메리카노",가능,9,72.0,데이트,"감성,모던,상큼,달콤,단체/대관","데이트 추천 · 대표메뉴: 케이크, 스콘, 아메리카노 / 분위기: 감성, 모던 / 맛: 상큼, 달콤 / 주차: 가능",500~10000원(대표 3000원),"[500, 1000, 1400, 2500, 2800, 3200, 4500, 7000, 8000, 10000]","[[""케이크"", 266], [""먹다"", 41], [""크림"", 35], [""상가"", 24], [""서구"", 23], [""가능"", 21], [""복숭아"", 21], [""딸기"", 21], [""내방"", 18], [""치즈"", 18], [""인테리어"", 17], [""스콘"", 17], [""농성동"", 17], [""수제"", 17], [""매장"", 16], [""예약"", 15], [""요거트"", 15], [""초코"", 15], [""깔끔"", 15], [""아메리카노"", 15], [""이벤트"", 15], [""인절미"", 14], [""과자"", 14], [""종류"", 13], [""사장"", 13], [""조각"", 12], [""내부"", 12], [""달콤"", 12], [""블루베리"", 11], [""바스크"", 11], [""오렌지"", 11], [""가격"", 11], [""광천동"", 11], [""휘낭시에"", 10], [""오픈"", 10], [""화장실"", 10], [""오더"", 9], [""느낌"", 9], [""corp."", 8], [""포장"", 8]]"
2021aa80d6dd,차우린카페,광주 서구 풍금로37번길 10,서구,35.1221620794159,126.862522420983,nan,,"아늑, 조용, 한옥/전통","분위기: 아늑, 조용 / 맛: 촉촉/쫀득",촉촉/쫀득,"단체/대관, 친구, 데이트",,,,9,28.3,데이트,"아늑,조용,촉촉/쫀득,단체/대관","데이트 추천 · 분위기: 아늑, 조용 / 맛: 촉촉/쫀득",,[],"[[""차"", 64], [""체험"", 32], [""차우"", 28], [""명상"", 28], [""마음"", 26], [""차훈"", 22], [""따뜻"", 20], [""서구"", 20], [""우리다"", 19], [""힐링"", 18], [""강의"", 17], [""시간"", 17], [""다도"", 17], [""코스"", 16], [""단체"", 16], [""회복"", 13], [""경험"", 13], [""전통"", 13], [""프로그램"", 12], [""호흡"", 12], [""마시다"", 11], [""풍금"", 11], [""치유"", 10], [""안내"", 10], [""쉬다"", 10], [""운영"", 10], [""얼굴"", 9], [""건강"", 9], [""사람"", 9], [""corp."", 9], [""비염"", 8], [""당뇨"", 8], [""변화"", 8], [""기운"", 8], [""언니"", 8], [""이쁘다"", 8], [""센터"", 8], [""정화"", 7], [""자연"", 7], [""완화"", 7]]"
37830434,초코로,광주 서구 염화로 123,서구,35.1431228,126.8780356,https://pcmap.place.naver.com/place/37830434/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170308_76%2F1488985084969WEGYM_JPEG%2F186258638824678_0.jpeg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
9076fa4a926d,카페051 광주상무점,광주 서구 상무중앙로 71,서구,35.153235807542345,126.8475960129964,nan,,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
faf6774232d2,카페봄봄 광주화정점,광주 서구 내방로 336,서구,35.157248210431,126.877378920374,nan,,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
680e4e5d520b,카페아리아,광주 서구 회재유통길 24,서구,35.1126017779936,126.848552548351,nan,,"아늑, 키즈/가족친화, 테라스","대표메뉴: 아이스크림, 브런치, 와플 / 분위기: 아늑, 키즈/가족친화 / 맛: 상큼, 달콤 / 주차: 가능","상큼, 달콤, 담백","가족, 단체/대관, 데이트","아이스크림, 브런치, 와플, 에이드, 라떼, 카페라떼, 아메리카노, 바닐라","아이스크림, 브런치, 와플",가능,8,70.7,데이트,"아늑,키즈/가족친화,상큼,달콤,가족","데이트 추천 · 대표메뉴: 아이스크림, 브런치, 와플 / 분위기: 아늑, 키즈/가족친화 / 맛: 상큼, 달콤 / 주차: 가능",4300~16000원(대표 5800원),"[4300, 4700, 5800, 9000, 16000]","[[""아리아"", 97], [""먹다"", 28], [""가능"", 26], [""수제"", 25], [""돌잔치"", 25], [""아이"", 24], [""차"", 23], [""허니"", 23], [""브레드"", 23], [""공간"", 21], [""서구"", 19], [""주차"", 19], [""규모"", 19], [""쌍화차"", 17], [""대관"", 15], [""회재"", 15], [""유통"", 15], [""좋아하다"", 14], [""가래떡"", 14], [""넓다"", 13], [""행사"", 13], [""동반"", 13], [""부모"", 13], [""아이스크림"", 12], [""내부"", 12], [""따뜻"", 12], [""분위기"", 12], [""주차장"", 11], [""대추차"", 11], [""주스"", 11], [""브런치"", 11], [""준비"", 11], [""애견"", 11], [""구이"", 10], [""테이블"", 10], [""시간"", 10], [""전통"", 9], [""에이드"", 9], [""과일"", 9], [""와플"", 9]]"
83d9290e1843,카페에쏠로지 쌍촌아델리움점,광주 서구 내방로 247,서구,35.15793786188153,126.8680476610928,nan,,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
9167c8f77dc4,카페올모,광주 서구 덕흥2길 9,서구,35.16647451004669,126.83753762149507,nan,,"키즈/가족친화, 조용, 넓음","대표메뉴: 쿠키, 라떼, 말차 / 분위기: 키즈/가족친화, 조용 / 맛: 상큼, 쌉싸름/다크 / 주차: 가능","상큼, 쌉싸름/다크",가족,"쿠키, 라떼, 말차, 초코, 딸기라떼","쿠키, 라떼, 말차",가능,1,28.4,가족,"키즈/가족친화,조용,상큼,쌉싸름/다크,가족","가족 추천 · 대표메뉴: 쿠키, 라떼, 말차 / 분위기: 키즈/가족친화, 조용 / 맛: 상큼, 쌉싸름/다크 / 주차: 가능",4500~4500원(대표 4500원),[4500],"[[""빵"", 6], [""쌀"", 5], [""카스테라"", 5], [""주차장"", 4], [""먹다"", 4], [""아이"", 3], [""공간"", 3], [""남다"", 3], [""키오스크"", 3], [""시키다"", 3], [""영수증"", 3], [""넓다"", 2], [""주차"", 2], [""쓰다"", 2], [""유명"", 2], [""건물"", 2], [""전체"", 2], [""복숭아"", 2], [""선택"", 2], [""남편"", 2], [""저녁"", 2], [""쿠키"", 2], [""예상"", 2], [""가지다"", 1], [""상무지구"", 1], [""차"", 1], [""찾아가다"", 1], [""부족"", 1], [""근처"", 1], [""공영"", 1], [""조카"", 1], [""자랑"", 1], [""신경"", 1], [""서치"", 1], [""적당"", 1], [""점심"", 1], [""사이"", 1], [""절반"", 1], [""정도"", 1], [""상황"", 1]]"
a4bbdafe788e,카페잇샌드 상무운천점,광주 서구 상무대로 876,서구,35.15009529987855,126.85783767960852,nan,,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1011079389,케이크히어,광주 서구 경열로 10,서구,35.1527291,126.8879528,https://pcmap.place.naver.com/place/1011079389/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231203_63%2F1701601096639cg9Iq_JPEG%2F486B4DBA-D592-4470-B315-6CA8646FA7BC.jpeg,"넓음, 조용, 모던","대표메뉴: 케이크, 초코, 아이스크림 / 분위기: 넓음, 조용 / 맛: 고소, 상큼 / 주차: 가능","고소, 상큼, 달콤","친구, 혼카페/작업, 단체/대관","케이크, 초코, 아이스크림, 와플, 아메리카노, 바닐라, 베이글","케이크, 초코, 아이스크림",가능,3,48.1,혼카페/작업,"넓음,조용,고소,상큼,친구","혼카페/작업 추천 · 대표메뉴: 케이크, 초코, 아이스크림 / 분위기: 넓음, 조용 / 맛: 고소, 상큼 / 주차: 가능",6000~8500원(대표 7250원),"[6000, 8500]","[[""비엔날레"", 32], [""케이크"", 25], [""미네랄"", 22], [""하우스"", 18], [""팝업"", 15], [""크림"", 10], [""먹다"", 8], [""초코"", 8], [""디자인"", 8], [""가능"", 7], [""그레이"", 7], [""친구"", 7], [""전시관"", 5], [""주차"", 5], [""전시"", 5], [""아이스크림"", 5], [""머랭"", 5], [""녹다"", 5], [""치즈"", 5], [""운영"", 4], [""북구"", 4], [""버터"", 4], [""빵"", 4], [""아메리카노"", 4], [""편하다"", 4], [""제누와즈"", 4], [""샌드"", 4], [""와플"", 4], [""기간"", 4], [""화순"", 4], [""주차장"", 3], [""내부"", 3], [""좌석"", 3], [""선택"", 3], [""라즈베리"", 3], [""소품"", 3], [""형태"", 3], [""자리"", 3], [""다이어리"", 3], [""사다"", 3]]"
1848422282,크로하우스 광주서구점,광주 서구 화정로 16,서구,35.1442743,126.8590701,https://pcmap.place.naver.com/place/1848422282/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20251207_168%2F1765084855826xKMTm_JPEG%2FH8eqMelhpx_02.jpg,"감성, 키즈/가족친화, 모던","대표메뉴: 케이크, 초코 / 분위기: 감성, 키즈/가족친화 / 맛: 상큼, 달콤 / 주차: 가능","상큼, 달콤, 담백","단체/대관, 가족, 친구","케이크, 초코","케이크, 초코",가능,9,60.8,가족,"감성,키즈/가족친화,상큼,달콤,단체/대관","가족 추천 · 대표메뉴: 케이크, 초코 / 분위기: 감성, 키즈/가족친화 / 맛: 상큼, 달콤 / 주차: 가능",,[],"[[""케이크"", 272], [""크로아상"", 131], [""하우스"", 121], [""가능"", 78], [""레터"", 63], [""픽업"", 55], [""예약"", 40], [""당일"", 39], [""무인"", 37], [""크로플"", 32], [""매장"", 31], [""서구"", 29], [""먹다"", 26], [""상무지구"", 25], [""생일"", 23], [""무료"", 19], [""크림"", 19], [""제작"", 19], [""곰돌이"", 18], [""기념일"", 16], [""화정"", 15], [""디자인"", 15], [""첨단"", 14], [""그림"", 13], [""로프"", 13], [""사항"", 13], [""사장"", 13], [""체리"", 13], [""베어"", 11], [""박스"", 11], [""구매"", 10], [""과일"", 10], [""방법"", 10], [""특별"", 9], [""촬영"", 9], [""주차"", 9], [""서비스"", 9], [""준비"", 9], [""리본"", 9], [""초콜릿"", 9]]"
1771225777,클레망,광주 서구 유림로46번길 21,서구,35.167168,126.8658135,https://pcmap.place.naver.com/place/1771225777/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241216_212%2F1734281183600xmOXl_JPEG%2FIMG_1459.jpeg,"넓음, 테라스, 뷰/통창","대표메뉴: 케이크, 타르트, 쿠키 / 분위기: 넓음, 테라스 / 맛: 상큼, 달콤 / 주차: 가능","상큼, 달콤, 담백","가족, 반려동물/애견동반, 혼카페/작업","케이크, 타르트, 쿠키, 샌드위치, 아이스크림, 브런치, 아메리카노, 베이글","케이크, 타르트, 쿠키",가능,10,73.3,혼카페/작업,"넓음,테라스,상큼,달콤,가족","혼카페/작업 추천 · 대표메뉴: 케이크, 타르트, 쿠키 / 분위기: 넓음, 테라스 / 맛: 상큼, 달콤 / 주차: 가능",1000~7000원(대표 5500원),"[1000, 2500, 5500, 6500, 7000]","[[""빵"", 76], [""벚꽃"", 55], [""드립"", 41], [""서구"", 38], [""주차"", 35], [""먹다"", 34], [""천변"", 27], [""케이크"", 24], [""대형"", 23], [""자리"", 23], [""가능"", 22], [""종류"", 22], [""테이블"", 19], [""바리스타"", 19], [""유림로"", 18], [""그로어스"", 17], [""주차장"", 15], [""사다"", 15], [""내부"", 14], [""선물"", 14], [""공간"", 14], [""고르다"", 14], [""명소"", 14], [""앉다"", 13], [""제과"", 13], [""영업시간"", 12], [""타르트"", 12], [""느낌"", 12], [""구경"", 12], [""화장실"", 11], [""넓다"", 11], [""원두"", 11], [""제빵"", 11], [""광주천"", 11], [""상무"", 11], [""corp."", 10], [""마시다"", 10], [""내리다"", 10], [""유명"", 10], [""구매"", 10]]"
1093170387,틈휴,광주 서구 내방로 320,서구,35.1573693,126.8754693,https://pcmap.place.naver.com/place/1093170387/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240906_141%2F17255909256259mBwa_JPEG%2FIMG_5960.jpeg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1494212752,퍼니스 카페앤라운지,광주 서구 천변좌하로 192,서구,35.1559886,126.8377385,https://pcmap.place.naver.com/place/1494212752/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211211_82%2F1639189809943VrN1j_JPEG%2F%25C0%25B1%25BE%25C6_%25C0%25FC%25B8%25E9.jpg,"넓음, 키즈/가족친화, 테라스","대표메뉴: 아메리카노, 아이스크림, 케이크 / 분위기: 넓음, 키즈/가족친화 / 맛: 단짠/짭짤, 상큼 / 주차: 가능","단짠/짭짤, 상큼, 고소","단체/대관, 친구, 가족","아메리카노, 아이스크림, 케이크, 브런치, 라떼, 쿠키, 초코, 빙수","아메리카노, 아이스크림, 케이크",가능,8,70.7,가족,"넓음,키즈/가족친화,단짠/짭짤,상큼,단체/대관","가족 추천 · 대표메뉴: 아메리카노, 아이스크림, 케이크 / 분위기: 넓음, 키즈/가족친화 / 맛: 단짠/짭짤, 상큼 / 주차: 가능",3200~12000원(대표 6000원),"[3200, 3500, 4300, 4500, 4800, 5000, 6000, 6200, 6500, 7000, 7800, 8500, 12000]","[[""퍼니스"", 51], [""라운지"", 43], [""서구"", 25], [""먹다"", 24], [""대형"", 22], [""넓다"", 21], [""빵"", 21], [""자리"", 16], [""떡볶이"", 15], [""주차장"", 13], [""천변"", 13], [""예약"", 12], [""공간"", 12], [""아메리카노"", 12], [""사람"", 11], [""시간"", 11], [""주차"", 11], [""아이스크림"", 11], [""내부"", 11], [""가격"", 10], [""메뉴판"", 10], [""밤"", 10], [""친구"", 10], [""소금"", 10], [""가능"", 9], [""크다"", 9], [""종류"", 9], [""포장"", 9], [""케이크"", 9], [""테이블"", 8], [""무등산"", 8], [""늦다"", 8], [""가족"", 8], [""corp."", 7], [""상무지구"", 7], [""판매"", 7], [""브런치"", 7], [""식사"", 7], [""볼링장"", 7], [""라떼"", 7]]"
1227858148,플롱,광주 서구 천변좌로108번길 20-2,서구,35.159076,126.891572,https://pcmap.place.naver.com/place/1227858148/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240720_46%2F1721465024563hYQMa_JPEG%2F1721464993321.jpg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1094893375,헤이블루,광주 서구 서광주로 27,서구,35.1297864,126.8466939,https://pcmap.place.naver.com/place/1094893375/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230707_129%2F1688715398106Uh4Fv_PNG%2F%25BA%25C0%25BD%25C4%25C0%25CC%25B6%25FB_%25C0%25BD%25BD%25C4_%25284%2529.png,"테라스, 키즈/가족친화, 넓음","대표메뉴: 브런치, 케이크, 라떼 / 분위기: 테라스, 키즈/가족친화 / 맛: 단짠/짭짤, 상큼 / 주차: 가능","단짠/짭짤, 상큼, 고소","가족, 반려동물/애견동반, 단체/대관","브런치, 케이크, 라떼, 아메리카노, 타르트, 빙수, 피자, 피스타치오","브런치, 케이크, 라떼",가능,5,66.7,가족,"테라스,키즈/가족친화,단짠/짭짤,상큼,가족","가족 추천 · 대표메뉴: 브런치, 케이크, 라떼 / 분위기: 테라스, 키즈/가족친화 / 맛: 단짠/짭짤, 상큼 / 주차: 가능",5000~21000원(대표 7000원),"[5000, 5500, 8500, 21000]","[[""블루"", 34], [""빵"", 17], [""야외"", 17], [""테이블"", 17], [""반려동물"", 16], [""아이"", 14], [""가능"", 12], [""먹다"", 12], [""브런치"", 11], [""소금"", 11], [""동반"", 9], [""주차장"", 9], [""서구"", 8], [""날씨"", 7], [""매장"", 7], [""케이크"", 6], [""시간"", 6], [""시작"", 6], [""공간"", 5], [""보내다"", 5], [""즐기다"", 5], [""앉다"", 5], [""사다"", 5], [""넓다"", 5], [""운동장"", 5], [""좌석"", 5], [""가족"", 5], [""명란"", 5], [""반려"", 4], [""입구"", 4], [""라떼"", 4], [""딸기"", 4], [""정원"", 4], [""나가다"", 4], [""선선"", 4], [""corp."", 4], [""예약"", 4], [""지존"", 4], [""저녁"", 4], [""토요일"", 4]]"
1731773476,혜피니스케이크,광주 서구 운천로172번길 5,서구,35.1479442,126.8571708,https://pcmap.place.naver.com/place/1731773476/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220606_180%2F16545110826753d1xU_JPEG%2F5F91930C-5C7F-486B-953C-5CAE8F7F66BE.jpeg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1237288685,휘플링,광주 서구 상무대로876번길 7,서구,35.1495687,126.8579681,https://pcmap.place.naver.com/place/1237288685/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251125_133%2F1764066069866a31S3_JPEG%2FIMG_9154.jpeg,,"대표메뉴: 케이크, 초코, 바닐라 / 맛: 상큼, 달콤 / 주차: 가능","상큼, 달콤",단체/대관,"케이크, 초코, 바닐라","케이크, 초코, 바닐라",가능,1,26.3,기본,"상큼,달콤,단체/대관","기본 추천 · 대표메뉴: 케이크, 초코, 바닐라 / 맛: 상큼, 달콤 / 주차: 가능",2500~2500원(대표 2500원),[2500],"[[""케이크"", 29], [""먹다"", 15], [""체리"", 13], [""휘플"", 11], [""예약"", 9], [""초코"", 9], [""시트"", 9], [""케익"", 8], [""남편"", 7], [""사이즈"", 7], [""재료"", 6], [""전화"", 5], [""크림"", 5], [""사장"", 4], [""채널"", 4], [""가격"", 4], [""미니"", 4], [""조각"", 4], [""과일"", 4], [""자체"", 4], [""나다"", 4], [""당일"", 3], [""문의"", 3], [""미치다"", 3], [""내다"", 3], [""픽업"", 3], [""매장"", 3], [""가능"", 3], [""참고"", 3], [""기본"", 3], [""디자인"", 3], [""구입"", 3], [""챙기다"", 3], [""아이스"", 3], [""맞다"", 3], [""생산"", 2], [""레터"", 2], [""커스"", 2], [""토퍼"", 2], [""제작"", 2]]"
